Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
BIOCHEMISTRY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) 'A' Level passes chosen from Chemistry, Mathematics, Physics and Biology.

 

NCE/ND/HND in related programmes plus the UTME requirements.","Five (5) SSC credit passes in English Language, Chemistry, Mathematics, Physics and Biology.","Biology, Chemistry and Physics or Mathematics."
BIOLOGY EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"A pass at merit level in relevant Diploma programme (provided the SSCE requirements are met).

Advanced level passes in 2 relevant subjects with SSCE requirements

NCE with at least merit pass in 2 relevant subjects or a double major subject with SSCE requirements.

 

IJMB passes in 2 relevant subject with SSCE requirements

Any other equivalent qualifications with SSCE requirements.

Any other equivalent qualifications.","Five credit passes in SSCE or equivalents in Biology, Chemistry, Physics, Mathematics and English Language.","Biology and two (2) other subjects from Chemistry, Mathematics and Physics."
BUSINESS & ENTREPRENEURSHIP STUDIES,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) 'A' Level passes to include Economics and at least one of, Accounts, Business Management, Government, Geography or Mathematics.","Five (5) SSC credit passes to include English Language, Mathematics, Economics, one Science subject and one other Social Science or Commercial subject.","Economics, Mathematics and one other Social Science or Commercial subject."
BUSINESS ADMINISTRATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2)'A' Level passes including Economics.,"Five (5) SSC credit passes including English Language, Mathematics, Economics and two (2) other relevant subjects.","Mathematics, Economics and any other Social Science subject"
BUSINESS EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i) Two (2) 'A' Level passes or NCE merit in two (2) relevant subjects.

(ii) NCE merit in Business Education Double Major.","Five (5) TC II merit, 'O' Level or NTC/NBC credit passes including English Language, Mathematics, Economics and two (2) other subjects in the Social Sciences or Arts. For NBC, the other subjects could be from any of the following: Commerce, Office Practice, Principles of Accounts, Secretarial Duties, Typewriting and Shorthand.","Mathematics, Economics plus one (1) of Literature in English, History, Government, Geography, Chemistry and Physics."
CHEMISTRY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"i)  Two (2) 'A' Level passes in Chemistry and any one (1) of Physics, Mathematics or Biology.

 

(ii)   ND/NCE with good grades in relevant 'O' Level subjects.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Chemistry and two (2) of Physics, Biology and Mathematics."
CHEMISTRY EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"A pass at merit level in relevant Diploma programme (provided the SSCE requirements are met).

Advanced level passes in 2 relevant subjects with SSCE requirements

NCE with at least merit pass in 2 relevant subjects or a double major subject with SSCE requirements.

 

IJMB passes in 2 relevant subject with SSCE requirements

Any other equivalent qualifications with SSCE requirements.

Any other equivalent qualifications.","Five credit passes in SSCE or equivalents in Biology, Chemistry, Physics, Mathematics and English Language.","Chemistry and two (2) other subjects chosen from Physics, Biology and Mathematics."
CHRISTIAN STUDIES,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) ‘A’ Level passes/NCE to include CRS/Religious Studies.,"Five (5) SSC credit passes in English Language, CRS and three (3) other relevant subjects.",Two (2) Arts subjects including CRS and any other subject.
CHRISTIAN STUDIES EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Any one of the following qualifications is admissible for the four (4) year degree programmes of universities in education:

a)     A pass at merit level in a relevant Diploma Programme (provided the University English requirement has been satisfied).

b)    Two (2) passes in relevant subject areas at advanced level with SC/GCE    ‘O’ Level credit passes in five other subjects at not more than two (2)           sittings or

c)     Three (3) passes in relevant subject areas at advanced level with SC/GCE    ‘O’ Level credit passes in five other subjects in not more than two (2)           sittings.

d)    Passes in two (2) major subjects in relevant areas in the NCE with GCE          ‘O’ Level credit or its equivalent in five (5) other subjects.  A’ Level             subject for those taking courses in Education.

e)     Two (2) passes at the IJMB (interim Joint Matriculation Board)       examination or Cambridge Moderated Schools of Basic Studies Terminal Examinations in International Baccalaureate from a recognized institution       with School Certificate Credits or equivalent in five other subjects (subject to university requirements).

f)     Five passes in C (ii) above with a School Certificate credit or its       equivalent in other subjects. 

g)    The above qualification in C (i) should apply to students in colleges of Education to qualify for admission in the B.Ed degree programme.","Credit passes in the Senior Secondary School (S.S.S.) Certificate, or its equivalent in relevant subject areas in addition to acceptable pass in the Joint Matriculation Examination, are the qualifications for admission into the five (5) year degree programmes of Universities in education.",Two (2) Arts subject including Religious studies and one (1) other subject.
CIVIL ENGINEERING,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,(i) 'A' Level passes in Physics and Mathematics. (ii) ND/HND upper credit at appropriate levels.,"Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one Science subject","Physics, Chemistry and Mathematics"
COMMON & ISLAMIC LAW,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2)A’ level passes to include Islamic Studies or Arabic,Five (5)'O' Level credit passes in Arts or Social Sciences to include English Language and Islamic Studies or Arabic.,Any three (3) Arts or Social Science subjects including Arabic or Islamic Studies
COMMON LAW,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"i. Two (2) 'A' Level passes in GCE/IJMB in Arts or Social Science subjects.

ii. First degree (Second Class Lower) of an accredited University.","Five (5)SSC credit passes to include English Language, Literature - in - English and any other three (3) Arts/Social Science subjects",Literature in English and any two (2) other Arts/or Social Science subjects.
COMPUTER ENGINEERING,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Three (3) 'A' Level passes in Pure Mathematics or Pure and Applied Mathematics, Chemistry and Physics.","Five (5) SSC credit passes to include Mathematics, Further Mathematics, Chemistry, Physics and 

English Language.","Mathematics, Physics and Chemistry."
COMPUTER SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,")       Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
COMPUTER SCIENCE EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"A pass at merit level in relevant Diploma programme (provided the SSCE requirements are met).

Advanced level passes in 2 relevant subjects with SSCE requirements

NCE with at least merit pass in 2 relevant subjects or a double major subject with SSCE requirements.

 

IJMB passes in 2 relevant subject with SSCE requirements

Any other equivalent qualifications with SSCE requirements.

Any other equivalent qualifications.","Five credit passes in SSCE or equivalents in Biology, Chemistry, Physics, Mathematics and English Language.","Mathematics, Physics and one of Biology, Chemistry and Geography."
EARLY CHILDHOOD & PRIMARY EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) 'A' Level passes chosen from relevant subjects.,Five (5) 'O' Level credit passes including English Language.,Any three (3) subjects.
EARLY CHILDHOOD EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) 'A' Level passes chosen from relevant subjects.,Five (5) 'O' Level credit passes including English Language.,Any three (3) subjects.
ECONOMICS,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2)'A' Level passes in Economics and any one of Mathematics, Statistics, Geography, Physics, Chemistry, Agricultural Science, Accounting, Business Management, History and Government.","Five (5)SSC credit passes in English Language, Mathematics, Economics and any two (2) of Arts or Social Science subjects.","Economics, Mathematics and any of Government, History, Geography, Literature in English, French and Christian Religious Studies/Islamic Studies."
EDUCATION & SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i)     Two (2) 'A' Level passes in relevant Science subjects which should include candidates proposed course.

(ii)   NCE credit/merit in addition to TC II merit or 'O' Level credit in relevant subjects.","Five (5) 'O' Level credit passes including English Language, Mathematics and two (2) other Science subjects.",Three (3) relevant Science or NBC subjects
EDUCATIONAL MANAGEMENT,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Holders of NCE/Diploma will spend four academic years, while all others will spend five academic years full time.        English Language, Mathematics and other Requirements

In all cases the following shall apply:

At least a pass in Mathematics and Credit in English Language in the Senior Secondary School Exam/West African School Certificate or equivalent for entrants into Educational Management.","NCE with an overall pass at MERIT level or above, provided the candidate also has at least five credits in GCE or its equivalent and a credit in Mathematics.

Diploma in Education or in any other area provided the candidate also has at least five credits at O’ level including credit in English and in Mathematics at GCE/WAEC/NECO

teachers Grade II certificate with a minimum of five passes at merit level including English Language and Mathematics

General certificate of Education or its equivalent with at least five credits in two sittings including credit in English and Mathematics.","Economics, Mathematics and one (1) other Social Science/Arts subject."
ELECTRICAL /ELECTRONICS ENGINEERING,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) 'A' Level passes in Mathematics, Physics or Chemistry","Five (5) SSC credit passes to include Mathematics, Physics, Chemistry, English Language and any other Science subject.","Mathematics, Physics and Chemistry"
ENGLISH & LITERARY STUDIES,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) ‘A’ Level passes to include Literature in English and one other Arts subject.,Five (5) SSC credit passes to include Literature in English and English Language.,"Literature in English, one other Arts subject and another Arts or Social Science subject."
ENGLISH EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,3 or 2 credits in NCE teaching subjects in addition the general requirements of Credit in English Language and Literature.,Five credits at the senior secondary school certificate including English language and literature or Merit in 5 relevant subject at the Teachers Grade II Certificate.,Literature in English and one (1) Art and any other subject.
ENGLISH LANGUAGE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) ‘A’ Level passes to include Literature in English and one other Arts subject.,"Five (5) SSC credit passes to include Literature in English, English Language and three other Arts or Social Science subjects.","Literature in English, one other Arts subject and another Arts or Social Science subject."
ENTREPRENEURSHIP,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) 'A' Level passes to include Economics and at least one of, Accounts, Business Management, Government, Geography or Mathematics.","Five (5) SSC credit passes to include English Language, Mathematics, Economics, one Science subject and one other Social Science or Commercial subject.","Economics, Mathematics and one other Social Science or Commercial subject."
ENVIRONMENTAL HEALTH SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i)              'A' Level passes in any two (2) of Physics, Chemistry, Biology and Mathematics

(ii)            ND Upper Credit in Prosthesis and Orthopaedic Technology.




(i)              Two (2) 'A' Level passes in Biology/ Zoology, Chemistry and Physics plus  three (3) other 'O' Level credit passes in Mathematics, Physics and English Language.

(ii)            NRN or its approved equivalent plus five (5) 'O' Level credit passes  in English Language and four (4) Science subjects chosen from Mathematics, Physics, Chemistry, Biology, Human Anatomy, Physiology and Hygiene, Health Science, Further Mathematics and General Science.","Five (5) SSC credit passes including English Language, Physics, Mathematics, Chemistry and Biology.","Chemistry, Biology and Physics."
ENVIRONMENTAL MANAGEMENT & TOXICOLOGY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) ‘A’ Level passes in Chemistry and any one of Biology, Agricultural Science, Botany and Zoology.","Five (5) SSC credit passes in English Language, Chemistry, Biology Science, Physics and Mathematics.","Chemistry, Biology and Mathematics/ Physics"
FINE & APPLIED ARTS,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i)         Two (2) ‘A’ Level passes in Arts or Fine Arts and any other subject.

ND upper credit HND lower credit from recognised institutions.","Five (5) SSC credit passes to include English Language and Fine Arts.

For holders of NTC, the relevant subjects could be General Wood work, Building/Engineering Drawing, Introduction to Building Construction; Decorative Painting; Spray Painting, Lining, Sign and Design; Wall hanging, Colour Mixing/Matching and Glazing; Printing Origination; Machine Printing and Finishing; General Metal Work, Basic Electricity, Spinning, Weaving, Surface Design and Printing; Bleaching, Dyeing and Finishing; Graphic Design; Graphic

Printing and Ceramics.",Fine Arts and two (2) other Arts subjects or Social Science subjects.
FISHERIES,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i) Two (2) 'A' Level passes in any of Chemistry, Biology, Botany, Zoology, Agricultural Science Geography, Mathematics (pure & applied), Physics, Geology and Economics.

 

(ii)NCE Agriculture","Five (5) SSC credit passes in Biology/Agricultural Science, Chemistry, Mathematics and English Language plus any other Science subject.","Chemistry, Biology/Agricultural Science and any other Science subject."
FOOD ENGINEERING,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Direct Entry Admission is to either the 200 Level or 300 Level depending on the qualification of the candidate.

i) For admission into 200 Level, the candidate must satisfy the following requirements:

a)  Obtain Ordinary Level (O’Level) passes at least at credit level in not more than two sittings in at least five subjects including English Language, Mathematics, Chemistry, Physics and either Agricultural Science or Biology.

b) At least two Advanced Level passes in Mathematics, Physics and Chemistry.

OR

c) National Diploma (ND) with a minimum of Upper Credit (minimum) from a recognized Institution with one year Industrial Attachment Certificate.

ii) For admission to 300 Level, the candidate must satisfy the following requirements:

a) Obtain Ordinary Level (O’ Level) passes at least at credit level in not more than two sittings in at least five subjects including English Language, Mathematics, Chemistry, Physics and either Agricultural Science or Biology.

b) Obtain Higher National Diploma (HND) with a minimum of Upper Credit from a recognized Institution.","This category of admission is to 100 Level and to be qualified, the candidate must satisfy the following conditions:

i) Pass in the University Matriculation Examination (UME) conducted by the Joint Admission and Matriculation Board (JAMB) in English Language, Mathematics; Chemistry and Physics.

ii) Obtain Ordinary Level (O’Level) passes at least at credit level at not more than two sittings in at least five subjects including English Language, Mathematics, Chemistry, Physics and either Agricultural Science or Biology.","Chemistry, Mathematics and Physics."
FOOD SCIENCE & TECHNOLOGY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i)       'A' Level passes in two (2) of Physics Chemistry, and Mathematics.

(ii)     ND/HND upper credit in relevant programmes.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and any other Science subject.","Mathematics, Chemistry and Physics or Biology."
FRENCH,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) ‘A’ Level passes including French and one other Arts subject.,Five (5) SSC credit passes including French and English Language plus one other Arts subject.,French and any other two (2) subjects from Arts and Social Sciences.
FRENCH EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,[Not Available],"In addition to the general University requirements for University admission, candidates who wish to be admitted into the B.A. programme in French and should possess a minimum of  credit pass  in 5  subjects, including French, English, taken at the WASSCE, NECO, GCE  O Level  or their equivalent  at not  more than 2 sittings for UTME candidates. However, tested products of Pre-degree French from a recognized University and who are qualified may be considered.",rench plus two (2) other Arts subjects.
GEOGRAPHY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2)'A' Level passes in Geography and any one of Economics., Government, Physics, Chemistry, Biology, and Mathematics","Five (5) SSC credit passes in English Language, Geography, and any three (3) from Arts or Social Science subjects with at least a pass in Mathematics.",Geography and two (2) other Arts or Social Science subjects
GEOLOGY & MINERAL SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i) Two (2) 'A' Level passes from Geology, Chemistry, Mathematics, Physics, Biology and Geography.","Five (5) SSC credit passes in English Language, Biology, Chemistry, Mathematics and any other subject.","Any three (3) of Chemistry, Physics, Mathematics, Biology and Geography."
HISTORY & INTERNATIONAL RELATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) 'A' Level passes/NCE (upper credit) in History/ Government and any other related subject,"Five (5) SSC credit passes to include English Language, Geography, Government/History.",History/Government and any other two (2) subjects from the Arts and Social Sciences.
HOSPITALITY & TOURISM,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,[Not Available],"Five (5) SSC credit passes in English Language, Geography and any three (3) from Arts or Social Science subjects with 'O' Level pass in Mathematics.",Geography and any two (2) other Arts or Social Science subjects.
HOSPITALITY AND TOURISM MANAGEMENT,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) ‘A’ Level passes or equivalents in Chemistry and Biology/Botany/

Agricultural Science/Economics/

Physics/Mathematics/

Geography/Accounting","Five (5) SSC credit passes in Chemistry, Biology/Agricultural Science, Mathematics, Physics, English Language and any one of Nutrition, Fine Arts, Textile, Construction, Technical Drawing, Basic Electricity, Basic Catering and Food  Services, Bakery and Confectioneries, General Metal Work, Men Garment Construction and Finishing, Spinning,  Weaving, Surface Design and Printing, Bleaching, Dyeing and Finishing, Ladies Garment Construction and Finishing.","Chemistry, Biology/Agriculture and Mathematics/Physics or one (1) Social Science subject"
HUMAN KINETICS,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,i) NCE in Physical and Health Education with overall percentage of 60% plus the UTME requirements.,"Five (5) 'O' Level credit passes at one (1) sitting to include English Language, Mathematics, Health Science/Physical Education/Biology and any two (2) other subjects.",English Language and three (3) other relevant subjects.
INDUSTRIAL CHEMISTRY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,[Not Available],[Not Available],[Not Available]
ISLAMIC STUDIES,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) ‘A’ level passes to include Islamic Studies.,Five (5) SSC credit passes to include English Language and Islamic Studies or Arabic and any three (3) relevant subjects.,Islamic Studies plus two (2) other Arts subjects.
ISLAMIC STUDIES EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"University diploma whose duration is three years may be considered for entry.

In addition, all candidates must obtain credit in English at the Senior Secondary School Certificate Level or its equivalent.","Five credits at the Senior Secondary School Certificate, one of which must be in Islam Religious knowledge or Grade II Teacher’s Certificate with five Merits in the relevant subjects including Islamic studies.",Islamic Studies/Arabic and two (2) other Social Science or Arts subjects.
LANGUAGES & LINGUISTICS,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) ‘A’ Level passes in Arts, Social Sciences and Science subjects.","Five (5) SSC credit passes to include English Language and any other Arts, Social Sciences and Sciences.",One Arts and two (2) other subjects.
LIBRARY & INFORMATION SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"i)      Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
LIBRARY AND INFORMATION SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i) Two (2) 'A' Level passes in relevant subject plus the UTME requirements.

(ii) NCE merit in relevant subjects.","Five (5) SSC credit passes in English Language, Mathematics and three (3) other relevant Arts/Sciences/Social Sciences subjects.",Any three (3) subjects.
LINGUISTICS,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) ‘A’ Level passes or NCE to include any Language, preferably an African Language.",Five (5) SSC credit passes including English Language.,Any Language and two (2) other subjects.
MASS COMMUNICATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,Two (2) 'A' Level passes in Arts or Social Science subjects.,Five (5) SSC credit passes in English Language and four (4) other subjects in Arts or Social Sciences.,Any three (3) from Arts or Social Science subjects.
MATERIAL & METALLURGICAL ENGINEERING,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"'A' Level passes in any two (2) of Physics, Mathematics and Chemistry","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one other Science subject.","Physics, Chemistry and Mathematics."
MATHEMATICS,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MATHEMATICS EDUCATION,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"A pass at merit level in relevant Diploma programme (provided the SSCE requirements are met).

Advanced level passes in 2 relevant subjects with SSCE requirements

NCE with at least merit pass in 2 relevant subjects or a double major subject with SSCE requirements.

 

IJMB passes in 2 relevant subject with SSCE requirements

Any other equivalent qualifications with SSCE requirements.

Any other equivalent qualifications.","Five credit passes in SSCE or equivalents in Biology, Chemistry, Physics, Mathematics and English Language.","Mathematics and any two (2) of the following Science subjects: Physics, Chemistry and Biology."
MECHANICAL ENGINEERING,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"(i)        Two (2) 'A' Level passes from Chemistry, Physics and Mathematics.

(ii)       ND upper credit, NCE technical and HND in Mech. Engineering.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and any other Science subject.","Mathematics, Physics and Chemistry."
MEDICAL LABORATORY SCIENCE,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"'A' Level passes   to include Physics, Chemistry and Biology or Zoology","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology","Physics, Chemistry and Biology"
MEDICINE AND SURGERY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Candidates who possess very good grades in Physics, Chemistry and Biology (Zoology) at Advanced Level and credits in English Language and Mathematics at Ordinary Level at one sitting will be admitted into the programme at 200 Level.

Candidates with degrees in health- related courses may be admitted with a minimum degree classification of Second-Class Lower may be admitted into 200 Level. Candidates that excel in 100 Level from other related programmes (Anatomy, Physiology, Biochemistry and Dentistry) may be considered for transfer into the programme at 200 Level.","Senior Secondary Certificate with credit in Physics, Chemistry, Biology, Mathematics and English Language obtained at not more than one sitting.  UTME subjects are English Language, Biology, Physics and Chemistry.","Biology, Physics and Chemistry"
MICROBIOLOGY,"KWARA STATE UNIVERSITY, MALETE, ILORIN, KWARA STATE",KWASU,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
